date,codigo,qty,ship_country
2022-06-28,BS001880,1,GE
2022-06-28,BS001886,5,GE
2022-06-28,BS001892,1,GE
2022-06-28,BS001894,3,GE
2022-06-28,BS001884,1,GE
2022-06-28,BS001897,3,GE
2022-06-28,BS001881,5,GE
2022-06-28,BS001890,2,GE
2022-06-28,BS001899,1,GE
2022-06-28,BS001879,3,GE
2022-06-28,BS001888,4,GE
2022-06-28,BS001897,1,GE
2022-06-28,BS001893,2,GE
2022-06-28,BS001896,4,GE
2022-06-28,BS001895,5,GE
2022-06-28,BS001886,5,GE
2022-06-28,BS001896,4,GE
2022-06-28,BS001878,2,GE
2022-06-28,BS001887,3,GE
2022-06-28,BS001896,1,GE
2022-06-28,BS001876,2,GE
2022-06-28,BS001885,4,GE
2022-06-28,BS001894,1,GE
2022-06-28,BS001873,1,GE
2022-06-28,BS001883,2,GE
2022-06-28,BS001882,1,GE
2022-06-28,BS001901,4,GE
2022-06-28,BS001877,5,GE
2022-06-28,BS001887,3,GE
2022-06-28,BS001901,3,GE
2022-06-28,BS001890,5,GE
2022-06-28,BS001896,4,GE
2022-06-28,BS001876,4,GE
2022-06-28,BS001888,5,GE
2022-06-28,BS001893,5,GE
2022-06-28,BS001884,5,GE
2022-06-28,BS001877,2,GE
2022-06-28,BS001891,5,GE
2022-06-28,BS001891,3,GE
2022-06-28,BS001893,1,GE
2022-06-28,BS001883,1,GE
2022-06-28,BS001898,3,GE
2022-06-28,BS001888,5,GE
2022-06-28,BS001889,5,GE
2022-06-28,BS001875,3,GE
2022-06-28,BS001881,3,GE
2022-06-28,BS001901,2,GE
2022-06-28,BS001883,5,GE
2022-06-28,BS001876,5,GE
2022-06-28,BS001885,2,GE
2022-06-28,BS001894,2,GE
2022-06-28,BS001874,3,GE
2022-06-28,BS001883,2,GE
2022-06-28,BS001892,2,GE
2022-06-28,BS001901,2,GE
2022-06-28,BS001884,5,GE
2022-06-28,BS001875,1,GE
2022-06-28,BS001874,3,GE
2022-06-28,BS001896,1,GE
2022-06-28,BS001894,5,JP
2022-06-28,BS001893,2,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001895,3,JP
2022-06-28,BS001886,5,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001878,3,JP
2022-06-28,BS001887,5,JP
2022-06-28,BS001896,1,JP
2022-06-28,BS001876,2,JP
2022-06-28,BS001885,2,JP
2022-06-28,BS001894,5,JP
2022-06-28,BS001873,3,JP
2022-06-28,BS001883,1,JP
2022-06-28,BS001882,2,JP
2022-06-28,BS001901,2,JP
2022-06-28,BS001877,2,JP
2022-06-28,BS001887,3,JP
2022-06-28,BS001901,5,JP
2022-06-28,BS001890,3,JP
2022-06-28,BS001896,4,JP
2022-06-28,BS001876,1,JP
2022-06-28,BS001888,5,JP
2022-06-28,BS001893,5,JP
2022-06-28,BS001884,2,JP
2022-06-28,BS001877,5,JP
2022-06-28,BS001891,5,JP
2022-06-28,BS001891,5,JP
2022-06-28,BS001893,4,JP
2022-06-28,BS001883,2,JP
2022-06-28,BS001898,4,JP
2022-06-28,BS001888,1,JP
2022-06-28,BS001889,1,JP
2022-06-28,BS001875,1,JP
2022-06-28,BS001881,1,JP
2022-06-28,BS001901,4,JP
2022-06-28,BS001883,2,JP
2022-06-28,BS001876,5,JP
2022-06-28,BS001885,3,JP
2022-06-28,BS001894,3,JP
2022-06-28,BS001874,5,JP
2022-06-28,BS001883,5,JP
2022-06-28,BS001892,4,JP
2022-06-28,BS001901,5,JP
2022-06-28,BS001884,2,JP
2022-06-28,BS001875,2,JP
2022-06-28,BS001874,2,JP
2022-06-28,BS001896,5,JP
2022-06-28,BS001885,1,JP
2022-06-28,BS001890,4,JP
2022-06-28,BS001889,4,JP
2022-06-28,BS001891,5,JP
2022-06-28,BS001879,1,JP
2022-06-28,BS001892,4,JP
2022-06-28,BS001874,3,JP
2022-06-28,BS001894,2,JP
2022-06-28,BS001888,2,JP
2022-06-28,BS001899,3,JP
2022-06-28,BS001875,1,JP
2022-06-28,BS001888,5,JP
2022-06-28,BS001887,5,JP
2022-06-28,BS001874,5,JP
2022-06-28,BS001881,4,JP
2022-06-28,BS001885,3,JP
2022-06-28,BS001882,4,JP
2022-06-28,BS001898,3,JP
2022-06-28,BS001874,2,JP
2022-06-28,BS001887,4,JP
2022-06-28,BS001874,1,JP
2022-06-28,BS001883,4,JP
2022-06-28,BS001892,2,JP
2022-06-28,BS001901,5,JP
2022-06-28,BS001881,1,JP
2022-06-28,BS001890,4,JP
2022-06-28,BS001873,3,JP
2022-06-28,BS001890,4,JP
2022-06-28,BS001885,3,JP
2022-06-28,BS001875,1,JP
2022-06-28,BS001900,1,JP
2022-06-28,BS001888,5,JP
2022-06-28,BS001880,2,JP
2022-06-28,BS001889,4,JP
2022-06-28,BS001898,3,JP
2022-06-28,BS001878,5,JP
2022-06-28,BS001887,1,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001898,4,JP
2022-06-28,BS001893,3,JP
2022-06-28,BS001899,5,JP
2022-06-28,BS001881,3,JP
2022-06-28,BS001876,5,JP
2022-06-28,BS001897,3,JP
2022-06-28,BS001881,2,JP
2022-06-28,BS001877,4,JP
2022-06-28,BS001892,3,JP
2022-06-28,BS001875,3,JP
2022-06-28,BS001873,2,JP
2022-06-28,BS001890,1,JP
2022-06-28,BS001901,4,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001878,1,JP
2022-06-28,BS001894,5,JP
2022-06-28,BS001899,3,JP
2022-06-28,BS001896,5,JP
2022-06-28,BS001899,2,JP
2022-06-28,BS001894,4,JP
2022-06-28,BS001893,5,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001895,2,JP
2022-06-28,BS001886,2,JP
2022-06-28,BS001896,3,JP
2022-06-28,BS001878,1,JP
2022-06-28,BS001887,2,JP
2022-06-28,BS001896,2,JP
2022-06-28,BS001876,3,JP
2022-06-28,BS001885,5,JP
2022-06-28,BS001894,1,JP
2022-06-28,BS001873,5,JP
2022-06-28,BS001883,2,JP
2022-06-28,BS001882,2,JP
2022-06-28,BS001901,4,JP
2022-06-28,BS001877,3,JP
2022-06-28,BS001889,2,JP
2022-06-28,BS001899,1,JP
2022-06-28,BS001879,5,JP
2022-06-28,BS001898,1,JP
2022-06-28,BS001878,2,JP
2022-06-28,BS001901,3,JP
2022-06-28,BS001891,3,PT
2022-06-28,BS001883,2,PT
2022-06-28,BS001878,3,PT
2022-06-28,BS001891,1,PT
2022-06-28,BS001876,3,PT
2022-06-28,BS001893,4,PT
2022-06-28,BS001875,4,PT
2022-06-28,BS001884,3,PT
2022-06-28,BS001893,1,PT
2022-06-28,BS001873,4,PT
2022-06-28,BS001882,3,PT
2022-06-28,BS001891,4,PT
2022-06-28,BS001900,4,PT
2022-06-28,BS001897,1,PT
2022-06-28,BS001894,2,PT
2022-06-28,BS001880,1,PT
2022-06-28,BS001893,5,PT
2022-06-28,BS001878,1,PT
2022-06-28,BS001882,2,PT
2022-06-28,BS001896,1,PT
2022-06-28,BS001878,1,PT
2022-06-28,BS001897,4,PT
2022-06-28,BS001887,5,PT
2022-06-28,BS001883,5,PT
2022-06-28,BS001885,1,PT
2022-06-28,BS001890,1,PT
2022-06-28,BS001886,4,PT
2022-06-28,BS001895,1,PT
2022-06-28,BS001897,1,PT
2022-06-28,BS001889,1,PT
2022-06-28,BS001877,4,PT
2022-06-28,BS001876,2,PT
2022-06-28,BS001897,3,PT
2022-06-28,BS001887,2,PT
2022-06-28,BS001879,4,PT
2022-06-28,BS001890,3,PT
2022-06-28,BS001880,5,PT
2022-06-28,BS001873,5,PT
2022-06-28,BS001882,1,PT
2022-06-28,BS001891,4,PT
2022-06-28,BS001900,2,PT
2022-06-28,BS001880,4,PT
2022-06-28,BS001889,4,PT
2022-06-28,BS001898,5,PT
2022-06-28,BS001891,4,PT
2022-06-28,BS001895,3,PT
2022-06-28,BS001885,5,PT
2022-06-28,BS001895,5,PT
2022-06-28,BS001883,3,PT
2022-06-28,BS001886,1,PT
2022-06-28,BS001891,4,PT
2022-06-28,BS001900,5,PT
2022-06-28,BS001880,1,PT
2022-06-28,BS001878,5,PT
2022-06-28,BS001895,4,PT
2022-06-28,BS001899,1,PT
2022-06-28,BS001885,3,PT
2022-06-28,BS001882,1,PT
2022-06-28,BS001881,4,PT
2022-06-28,BS001878,5,PT
2022-06-28,BS001901,5,PT
2022-06-28,BS001880,4,PT
2022-06-28,BS001874,3,PT
2022-06-28,BS001873,2,PT
2022-06-28,BS001890,3,PT
2022-06-28,BS001885,2,PT
2022-06-28,BS001875,1,PT
2022-06-28,BS001900,3,PT
2022-06-28,BS001888,5,PT
2022-06-28,BS001880,1,PT
2022-06-28,BS001889,3,PT
2022-06-28,BS001898,3,PT
2022-06-28,BS001878,3,PT
2022-06-28,BS001887,1,PT
2022-06-28,BS001896,5,PT
2022-06-28,BS001892,1,PT
2022-06-28,BS001895,5,PT
2022-06-28,BS001899,3,PT
2022-06-28,BS001873,5,PT
2022-06-28,BS001889,2,PT
2022-06-28,BS001877,3,PT
2022-06-28,BS001886,5,PT
2022-06-28,BS001895,5,PT
2022-06-28,BS001875,2,PT
2022-06-28,BS001884,3,PT
2022-06-28,BS001893,2,PT
2022-06-28,BS001890,3,PT
2022-06-28,BS001901,5,PT
2022-06-28,BS001876,1,PT
2022-06-28,BS001892,4,PT
2022-06-28,BS001894,5,PT
2022-06-28,BS001875,5,PT
2022-06-28,BS001891,2,PT
2022-06-28,BS001892,2,PT
2022-06-28,BS001894,2,PT
2022-06-28,BS001886,4,PT
2022-06-28,BS001891,1,PT
2022-06-28,BS001880,2,PT
2022-06-28,BS001892,1,PT
2022-06-28,BS001897,3,PT
2022-06-28,BS001876,2,PT
2022-06-28,BS001873,5,PT
2022-06-28,BS001884,2,PT
2022-06-28,BS001892,1,PT
2022-06-28,BS001882,5,PT
2022-06-28,BS001891,3,PT
2022-06-28,BS001883,4,PT
2022-06-28,BS001878,4,PT
2022-06-28,BS001891,4,PT
2022-06-28,BS001876,2,PT
2022-06-28,BS001893,3,PT
2022-06-28,BS001875,5,PT
2022-06-28,BS001884,3,PT
2022-06-28,BS001893,4,PT
2022-06-28,BS001873,4,PT
2022-06-28,BS001882,2,PT
2022-06-28,BS001891,5,PT
2022-06-28,BS001900,1,PT
2022-06-28,BS001897,4,PT
2022-06-28,BS001894,1,PT
2022-06-28,BS001880,1,PT
2022-06-28,BS001893,3,PT
2022-06-28,BS001898,5,UK
2022-06-28,BS001892,4,UK
2022-06-28,BS001895,2,UK
2022-06-28,BS001899,3,UK
2022-06-28,BS001873,1,UK
2022-06-28,BS001889,3,UK
2022-06-28,BS001877,1,UK
2022-06-28,BS001886,3,UK
2022-06-28,BS001895,1,UK
2022-06-28,BS001875,1,UK
2022-06-28,BS001884,2,UK
2022-06-28,BS001893,3,UK
2022-06-28,BS001890,3,UK
2022-06-28,BS001901,2,UK
2022-06-28,BS001876,4,UK
2022-06-28,BS001892,3,UK
2022-06-28,BS001894,3,UK
2022-06-28,BS001875,3,UK
2022-06-28,BS001891,4,UK
2022-06-28,BS001892,2,UK
2022-06-28,BS001894,2,UK
2022-06-28,BS001886,5,UK
2022-06-28,BS001891,2,UK
2022-06-28,BS001880,5,UK
2022-06-28,BS001892,4,UK
2022-06-28,BS001897,5,UK
2022-06-28,BS001876,4,UK
2022-06-28,BS001873,1,UK
2022-06-28,BS001884,3,UK
2022-06-28,BS001892,5,UK
2022-06-28,BS001882,2,UK
2022-06-28,BS001891,3,UK
2022-06-28,BS001883,5,UK
2022-06-28,BS001878,5,UK
2022-06-28,BS001891,5,UK
2022-06-28,BS001876,3,UK
2022-06-28,BS001893,5,UK
2022-06-28,BS001875,5,UK
2022-06-28,BS001884,5,UK
2022-06-28,BS001893,3,UK
2022-06-28,BS001873,1,UK
2022-06-28,BS001882,5,UK
2022-06-28,BS001891,1,UK
2022-06-28,BS001900,2,UK
2022-06-28,BS001897,3,UK
2022-06-28,BS001894,2,UK
2022-06-28,BS001880,1,UK
2022-06-28,BS001893,5,UK
2022-06-28,BS001878,1,UK
2022-06-28,BS001882,1,UK
2022-06-28,BS001896,5,UK
2022-06-28,BS001878,3,UK
2022-06-28,BS001897,1,UK
2022-06-28,BS001887,5,UK
2022-06-28,BS001883,2,UK
2022-06-28,BS001885,4,UK
2022-06-28,BS001890,3,UK
2022-06-28,BS001886,4,UK
2022-06-28,BS001895,5,UK
2022-06-28,BS001897,3,UK
2022-06-28,BS001889,2,UK
2022-06-28,BS001877,4,UK
2022-06-28,BS001876,5,UK
2022-06-28,BS001897,3,UK
2022-06-28,BS001887,3,UK
2022-06-28,BS001879,3,UK
2022-06-28,BS001890,5,UK
2022-06-28,BS001880,5,UK
2022-06-28,BS001873,4,UK
2022-06-28,BS001882,4,UK
2022-06-28,BS001891,5,UK
2022-06-28,BS001900,2,UK
2022-06-28,BS001880,2,UK
2022-06-28,BS001889,5,UK
2022-06-28,BS001898,5,UK
2022-06-28,BS001900,4,UK
2022-06-28,BS001884,4,UK
2022-06-28,BS001882,2,UK
2022-06-28,BS001878,3,UK
2022-06-28,BS001877,2,UK
2022-06-28,BS001879,4,UK
2022-06-28,BS001888,4,UK
2022-06-28,BS001897,3,UK
2022-06-28,BS001877,2,UK
2022-06-28,BS001886,4,UK
2022-06-28,BS001895,1,UK
2022-06-28,BS001888,2,UK
2022-06-28,BS001892,4,UK
2022-06-28,BS001874,2,UK
2022-06-28,BS001889,4,UK
2022-06-28,BS001884,5,UK
2022-06-28,BS001880,5,UK
2022-06-28,BS001900,4,UK
2022-06-28,BS001880,4,UK
2022-06-28,BS001889,3,UK
2022-06-28,BS001896,2,UK
2022-06-28,BS001894,2,UK
2022-06-28,BS001882,3,UK
2022-06-28,BS001900,4,UK
2022-06-28,BS001883,4,UK
2022-06-28,BS001887,1,UK
2022-06-28,BS001879,1,UK
2022-06-28,BS001890,4,UK
2022-06-28,BS001900,2,UK
2022-06-28,BS001875,5,UK
2022-06-28,BS001898,5,UK
2022-06-28,BS001892,3,UK
2022-06-28,BS001895,1,UK
2022-06-28,BS001899,4,UK
2022-06-28,BS001873,4,UK
2022-06-28,BS001889,2,UK
2022-06-28,BS001877,4,UK
2022-06-28,BS001886,4,UK
2022-06-28,BS001895,5,UK
2022-06-28,BS001875,3,UK
2022-06-28,BS001884,3,UK
2022-06-28,BS001893,5,UK
2022-06-28,BS001890,5,UK
2022-06-28,BS001901,3,UK
2022-06-28,BS001876,5,UK
2022-06-28,BS001892,5,UK
2022-06-28,BS001894,4,UK
2022-06-28,BS001873,2,US
2022-06-28,BS001890,4,US
2022-06-28,BS001885,4,US
2022-06-28,BS001875,1,US
2022-06-28,BS001900,4,US
2022-06-28,BS001888,4,US
2022-06-28,BS001880,3,US
2022-06-28,BS001889,1,US
2022-06-28,BS001898,3,US
2022-06-28,BS001878,2,US
2022-06-28,BS001887,4,US
2022-06-28,BS001896,5,US
2022-06-28,BS001898,2,US
2022-06-28,BS001893,1,US
2022-06-28,BS001899,2,US
2022-06-28,BS001881,3,US
2022-06-28,BS001876,1,US
2022-06-28,BS001897,2,US
2022-06-28,BS001881,5,US
2022-06-28,BS001877,1,US
2022-06-28,BS001892,1,US
2022-06-28,BS001875,3,US
2022-06-28,BS001873,4,US
2022-06-28,BS001890,4,US
2022-06-28,BS001901,2,US
2022-06-28,BS001896,2,US
2022-06-28,BS001878,1,US
2022-06-28,BS001894,3,US
2022-06-28,BS001899,2,US
2022-06-28,BS001896,5,US
2022-06-28,BS001899,5,US
2022-06-28,BS001894,1,US
2022-06-28,BS001893,5,US
2022-06-28,BS001896,1,US
2022-06-28,BS001895,5,US
2022-06-28,BS001886,5,US
2022-06-28,BS001896,1,US
2022-06-28,BS001878,1,US
2022-06-28,BS001887,3,US
2022-06-28,BS001896,2,US
2022-06-28,BS001876,2,US
2022-06-28,BS001885,5,US
2022-06-28,BS001894,1,US
2022-06-28,BS001873,1,US
2022-06-28,BS001883,1,US
2022-06-28,BS001882,5,US
2022-06-28,BS001901,5,US
2022-06-28,BS001877,3,US
2022-06-28,BS001887,2,US
2022-06-28,BS001901,3,US
2022-06-28,BS001890,3,US
2022-06-28,BS001896,4,US
2022-06-28,BS001876,5,US
2022-06-28,BS001888,4,US
2022-06-28,BS001893,2,US
2022-06-28,BS001884,1,US
2022-06-28,BS001877,1,US
2022-06-28,BS001891,3,US
2022-06-28,BS001891,4,US
2022-06-28,BS001893,1,US
2022-06-28,BS001883,4,US
2022-06-28,BS001898,4,US
2022-06-28,BS001888,3,US
2022-06-28,BS001889,5,US
2022-06-28,BS001875,5,US
2022-06-28,BS001881,5,US
2022-06-28,BS001901,1,US
2022-06-28,BS001883,2,US
2022-06-28,BS001876,3,US
2022-06-28,BS001885,5,US
2022-06-28,BS001894,5,US
2022-06-28,BS001874,5,US
2022-06-28,BS001883,4,US
2022-06-28,BS001892,1,US
2022-06-28,BS001897,4,US
2022-06-28,BS001887,1,US
2022-06-28,BS001879,1,US
2022-06-28,BS001890,1,US
2022-06-28,BS001880,2,US
2022-06-28,BS001873,5,US
2022-06-28,BS001882,2,US
2022-06-28,BS001891,1,US
2022-06-28,BS001900,3,US
2022-06-28,BS001880,4,US
2022-06-28,BS001889,3,US
2022-06-28,BS001898,1,US
2022-06-28,BS001891,3,US
2022-06-28,BS001895,4,US
2022-06-28,BS001885,2,US
2022-06-28,BS001895,5,US
2022-06-28,BS001883,5,US
2022-06-28,BS001886,2,US
2022-06-28,BS001891,4,US
2022-06-28,BS001900,3,US
2022-06-28,BS001880,4,US
2022-06-28,BS001878,5,US
2022-06-28,BS001895,5,US
2022-06-28,BS001899,2,US
2022-06-28,BS001885,3,US
2022-06-28,BS001882,5,US
2022-06-28,BS001881,5,US
2022-06-28,BS001878,2,US
2022-06-28,BS001901,4,US
2022-06-28,BS001880,2,US
2022-06-28,BS001874,1,US
2022-06-28,BS001873,2,US
2022-06-28,BS001890,2,US
2022-06-28,BS001885,5,US
2022-06-28,BS001875,3,US
2022-06-28,BS001900,4,US
2022-06-28,BS001888,5,US
2022-06-28,BS001880,1,US
2022-06-28,BS001889,5,US
2022-06-28,BS001898,2,US
2022-06-28,BS001878,4,US
2022-06-28,BS001887,4,US
2022-06-28,BS001896,5,US
2022-06-28,BS001898,4,US
2022-06-28,BS001893,4,US
2022-06-28,BS001899,1,US
2022-06-28,BS001881,4,US
2022-06-28,BS001876,4,US
2022-06-28,BS001885,4,AU
2022-06-28,BS001885,2,BR
2022-06-28,BS001878,3,DK
2022-06-28,BS001874,2,GE
2022-06-28,BS001889,1,GE
2022-06-28,BS001884,5,GE
2022-06-28,BS001880,5,GE
2022-06-28,BS001900,2,GE
2022-06-28,BS001880,5,GE
2022-06-28,BS001882,4,PT
2022-06-28,BS001901,2,PT
2022-06-28,BS001877,5,PT
2022-06-28,BS001887,5,PT
2022-06-28,BS001901,5,PT
2022-06-28,BS001890,2,PT
2022-06-28,BS001896,3,PT
2022-06-28,BS001899,3,UK
2022-06-28,BS001881,1,UK
2022-06-28,BS001876,3,UK
2022-06-28,BS001897,2,UK
2022-06-28,BS001881,4,UK
2022-06-28,BS001877,1,UK
2022-06-28,BS001886,3,US
2022-06-28,BS001900,4,US
2022-06-28,BS001888,2,US
2022-06-28,BS001873,2,US
2022-06-28,BS001894,4,US
2022-06-28,BS001881,1,US
2022-06-28,BS001895,2,AU
2022-06-28,BS001883,3,AU
2022-06-28,BS001886,5,AU
2022-06-28,BS001891,4,AU
2022-06-28,BS001900,5,AU
2022-06-28,BS001880,5,AU
2022-06-28,BS001901,4,AU
2022-06-28,BS001873,1,AU
2022-06-28,BS001886,3,AU
2022-06-28,BS001887,3,AU
2022-06-28,BS001874,5,AU
2022-06-28,BS001896,4,AU
2022-06-28,BS001890,1,AU
2022-06-28,BS001889,2,AU
2022-06-28,BS001891,1,AU
2022-06-28,BS001889,2,BR
2022-06-28,BS001884,2,BR
2022-06-28,BS001880,1,BR
2022-06-28,BS001900,5,BR
2022-06-28,BS001880,3,BR
2022-06-28,BS001889,4,BR
2022-06-28,BS001886,2,BR
2022-06-28,BS001888,3,BR
2022-06-28,BS001884,2,BR
2022-06-28,BS001900,4,BR
2022-06-28,BS001896,1,BR
2022-06-28,BS001900,5,BR
2022-06-28,BS001883,1,BR
2022-06-28,BS001898,3,BR
2022-06-28,BS001895,4,BR
2022-06-28,BS001873,5,BR
2022-06-28,BS001895,4,BR
2022-06-28,BS001890,4,BR
2022-06-28,BS001876,1,BR
2022-06-28,BS001875,1,BR
2022-06-28,BS001894,1,BR
2022-06-28,BS001876,3,BR
2022-06-28,BS001884,4,BR
2022-06-28,BS001883,3,BR
2022-06-28,BS001878,2,BR
2022-06-28,BS001882,5,BR
2022-06-28,BS001880,4,BR
2022-06-28,BS001894,3,BR
2022-06-28,BS001881,4,BR
2022-06-28,BS001879,4,BR
2022-06-28,BS001899,4,BR
2022-06-28,BS001898,2,BR
2022-06-28,BS001900,2,BR
2022-06-28,BS001879,4,BR
2022-06-28,BS001873,3,BR
2022-06-28,BS001877,4,BR
2022-06-28,BS001884,2,BR
2022-06-28,BS001878,3,BR
2022-06-28,BS001879,1,BR
2022-06-28,BS001895,5,BR
2022-06-28,BS001883,2,BR
2022-06-28,BS001886,1,BR
2022-06-28,BS001891,3,BR
2022-06-28,BS001900,4,BR
2022-06-28,BS001889,1,DK
2022-06-28,BS001899,2,DK
2022-06-28,BS001879,2,DK
2022-06-28,BS001898,2,DK
2022-06-28,BS001878,2,DK
2022-06-28,BS001901,5,DK
2022-06-28,BS001890,5,DK
2022-06-28,BS001896,4,DK
2022-06-28,BS001886,5,FR
2022-06-28,BS001900,2,FR
2022-06-28,BS001888,1,FR
2022-06-28,BS001873,2,FR
2022-06-28,BS001894,2,FR
2022-06-28,BS001881,1,FR
2022-06-28,BS001877,1,FR
2022-06-28,BS001891,4,FR
2022-06-28,BS001874,1,GE
2022-06-28,BS001896,1,GE
2022-06-28,BS001885,1,GE
2022-06-28,BS001890,1,GE
2022-06-28,BS001901,3,JP
2022-06-28,BS001877,5,JP
2022-06-28,BS001887,4,JP
2022-06-28,BS001901,3,JP
2022-06-28,BS001890,1,JP
2022-06-28,BS001896,4,JP
2022-06-28,BS001880,3,PT
2022-06-28,BS001893,1,PT
2022-06-28,BS001878,4,PT
2022-06-28,BS001882,4,PT
2022-06-28,BS001896,3,PT
2022-06-28,BS001878,4,PT
2022-06-28,BS001892,5,UK
2022-06-28,BS001894,1,UK
2022-06-28,BS001875,1,UK
2022-06-28,BS001891,3,UK
2022-06-28,BS001892,5,UK
2022-06-28,BS001894,3,UK
2022-06-28,BS001881,4,US
2022-06-28,BS001876,3,US
2022-06-28,BS001897,5,US
2022-06-28,BS001881,4,US
2022-06-28,BS001877,3,US
2022-06-28,BS001892,3,US
2022-06-28,BS001885,5,AU
2022-06-28,BS001897,3,AU
2022-06-28,BS001887,4,AU
2022-06-28,BS001879,5,AU
2022-06-28,BS001890,3,AU
2022-06-28,BS001880,2,AU
2022-06-28,BS001873,1,AU
2022-06-28,BS001882,5,AU
2022-06-28,BS001891,4,AU
2022-06-28,BS001900,4,AU
2022-06-28,BS001880,3,AU
2022-06-28,BS001889,5,AU
2022-06-28,BS001898,5,AU
2022-06-28,BS001891,2,AU
2022-06-28,BS001895,1,AU
2022-06-28,BS001885,5,AU
2022-06-28,BS001895,2,AU
2022-06-28,BS001883,4,AU
2022-06-28,BS001886,4,AU
2022-06-28,BS001891,5,AU
2022-06-28,BS001900,3,AU
2022-06-28,BS001880,2,AU
2022-06-28,BS001878,3,AU
2022-06-28,BS001895,2,AU
2022-06-28,BS001899,3,AU
2022-06-28,BS001885,1,AU
2022-06-28,BS001882,3,AU
2022-06-28,BS001881,2,AU
2022-06-28,BS001878,4,AU
2022-06-28,BS001880,4,AU
2022-06-28,BS001874,3,AU
2022-06-28,BS001890,1,AU
2022-06-28,BS001885,5,AU
2022-06-28,BS001875,4,AU
2022-06-28,BS001900,4,AU
2022-06-28,BS001888,1,AU
2022-06-28,BS001880,3,AU
2022-06-28,BS001889,5,AU
2022-06-28,BS001898,4,AU
2022-06-28,BS001878,3,AU
2022-06-28,BS001887,1,AU
2022-06-28,BS001896,1,AU
2022-06-28,BS001898,5,AU
2022-06-28,BS001893,3,AU
2022-06-28,BS001899,5,AU
2022-06-28,BS001881,3,AU
2022-06-28,BS001876,5,AU
2022-06-28,BS001897,3,AU
2022-06-28,BS001881,1,AU
2022-06-28,BS001877,1,AU
2022-06-28,BS001892,4,AU
2022-06-28,BS001875,5,AU
2022-06-28,BS001873,2,AU
2022-06-28,BS001890,5,AU
2022-06-28,BS001901,3,AU
2022-06-28,BS001896,4,AU
2022-06-28,BS001878,5,AU
2022-06-28,BS001894,5,AU
2022-06-28,BS001899,3,AU
2022-06-28,BS001896,5,AU
2022-06-28,BS001899,3,AU
2022-06-28,BS001894,4,AU
2022-06-28,BS001893,3,AU
2022-06-28,BS001896,2,AU
2022-06-28,BS001895,4,AU
2022-06-28,BS001886,4,AU
2022-06-28,BS001896,1,AU
2022-06-28,BS001878,5,AU
2022-06-28,BS001887,3,AU
2022-06-28,BS001896,3,AU
2022-06-28,BS001876,2,AU
2022-06-28,BS001885,3,AU
2022-06-28,BS001894,2,AU
2022-06-28,BS001883,4,AU
2022-06-28,BS001878,4,AU
2022-06-28,BS001891,4,AU
2022-06-28,BS001876,4,AU
2022-06-28,BS001893,5,AU
2022-06-28,BS001875,1,AU
2022-06-28,BS001884,1,AU
2022-06-28,BS001893,1,AU
2022-06-28,BS001873,1,AU
2022-06-28,BS001882,3,AU
2022-06-28,BS001891,5,AU
2022-06-28,BS001900,2,AU
2022-06-28,BS001897,1,AU
2022-06-28,BS001894,4,AU
2022-06-28,BS001880,4,AU
2022-06-28,BS001893,1,AU
2022-06-28,BS001878,3,AU
2022-06-28,BS001882,5,AU
2022-06-28,BS001896,4,AU
2022-06-28,BS001878,3,AU
2022-06-28,BS001897,5,AU
2022-06-28,BS001887,1,AU
2022-06-28,BS001883,1,AU
2022-06-28,BS001885,4,AU
2022-06-28,BS001890,2,AU
2022-06-28,BS001895,1,AU
2022-06-28,BS001897,1,AU
2022-06-28,BS001889,2,AU
2022-06-28,BS001877,1,AU
2022-06-28,BS001876,3,AU
2022-06-28,BS001897,4,AU
2022-06-28,BS001879,3,AU
2022-06-28,BS001890,1,AU
2022-06-28,BS001880,5,AU
2022-06-28,BS001873,1,AU
2022-06-28,BS001882,5,AU
2022-06-28,BS001891,4,AU
2022-06-28,BS001900,5,AU
2022-06-28,BS001880,2,AU
2022-06-28,BS001889,3,AU
2022-06-28,BS001898,1,AU
2022-06-28,BS001891,4,AU
2022-06-28,BS001895,2,AU
2022-06-28,BS001885,1,AU
2022-06-28,BS001895,2,AU
2022-06-28,BS001883,3,AU
2022-06-28,BS001901,3,BR
2022-06-28,BS001900,2,BR
2022-06-28,BS001884,4,BR
2022-06-28,BS001882,4,BR
2022-06-28,BS001878,3,BR
2022-06-28,BS001877,2,BR
2022-06-28,BS001879,1,BR
2022-06-28,BS001888,3,BR
2022-06-28,BS001897,1,BR
2022-06-28,BS001877,1,BR
2022-06-28,BS001895,2,BR
2022-06-28,BS001892,1,BR
2022-06-28,BS001874,3,BR
2022-06-28,BS001889,4,BR
2022-06-28,BS001880,5,BR
2022-06-28,BS001880,2,BR
2022-06-28,BS001889,5,BR
2022-06-28,BS001894,4,BR
2022-06-28,BS001882,1,BR
2022-06-28,BS001887,3,BR
2022-06-28,BS001879,3,BR
2022-06-28,BS001890,1,BR
2022-06-28,BS001900,2,BR
2022-06-28,BS001875,2,BR
2022-06-28,BS001892,2,BR
2022-06-28,BS001899,2,BR
2022-06-28,BS001889,2,BR
